player_id,player_name,team,position,games_played,toi_seconds,goals,assists,points,shots,hits,blocks,plus_minus,pim,fow,fol,fo_pct,GF,xG_For,Shots_For,HDC_For,Blocks_For,Hits_For,Corsi_For,OZ_Shots_For,NZ_Shots_For,DZ_Shots_For,Rush_Shots_For,ENtoS_For,EXtoEN_For,Giveaways_For,Takeaways_For,Lateral_Move_For,Longitudinal_Move_For,GameScore_For,GA,xG_Against,Shots_Against,HDC_Against,Blocks_Against,Hits_Against,Corsi_Against,OZ_Shots_Against,NZ_Shots_Against,DZ_Shots_Against,Rush_Shots_Against,ENtoS_Against,EXtoEN_Against,Giveaways_Against,Takeaways_Against,Lateral_Move_Against,Longitudinal_Move_Against,GameScore_Against,Corsi_Pct,xG_Pct
8483493,F. Nazar,CHI,F,40,1110.53,0.18,0.42,0.6,2.12,0.55,0.7,-0.18,0.55,0.0,0.0,0.0,2.72,0.18,2.22,0.42,0.7,0.55,4.35,2.2,0.02,0.0,0.0,0.92,0.02,1.18,0.35,13.58,27.68,0.5,3.32,2.62,30.32,7.05,14.28,23.45,57.28,28.65,1.1,0.57,0.0,12.5,1.0,0.0,0.0,19.59,26.63,0.0,7.22,6.94
8483495,S. Nemec,NJD,D,41,1181.32,0.2,0.29,0.49,1.59,0.27,1.46,-0.02,0.44,0.0,0.0,0.0,2.85,0.14,1.61,0.27,1.46,0.27,4.0,1.54,0.02,0.05,0.0,0.49,0.02,1.12,0.39,11.87,13.36,0.42,3.17,2.2,27.83,5.68,16.71,19.61,55.15,26.49,0.76,0.59,0.0,10.93,1.12,0.0,0.0,19.96,26.55,0.0,7.1,6.66
8483497,J. Nyman,SEA,F,24,642.29,0.17,0.08,0.25,1.29,0.83,0.17,0.04,0.25,0.0,0.0,0.0,2.58,0.12,1.29,0.33,0.17,0.83,2.79,1.29,0.0,0.0,0.0,0.38,0.0,0.54,0.04,7.01,3.44,0.23,3.21,2.57,30.67,6.25,19.42,20.12,63.33,29.25,0.88,0.54,0.0,12.46,1.12,0.0,0.0,18.87,24.99,0.0,4.44,4.75
8483499,L. Ohgren,MIN/VAN,F,43,687.58,0.09,0.09,0.19,1.26,1.21,0.56,-0.09,0.0,0.0,0.0,0.0,2.67,0.1,1.33,0.21,0.56,1.21,2.93,1.33,0.0,0.0,0.0,0.51,0.0,0.47,0.12,7.04,15.21,0.23,3.21,2.72,31.4,6.3,16.05,18.51,59.84,29.86,0.79,0.74,0.0,11.86,0.88,0.0,0.0,19.02,30.88,0.0,4.8,3.66
8483500,N. Ostlund,BUF,F,43,812.16,0.23,0.21,0.44,1.0,0.07,0.51,0.14,0.14,0.0,0.0,0.0,3.58,0.09,1.02,0.42,0.51,0.07,1.95,0.93,0.07,0.02,0.0,0.3,0.02,0.56,0.3,3.98,12.81,0.37,2.93,2.18,29.6,5.35,16.56,23.09,58.37,27.91,0.93,0.77,0.0,11.56,1.21,0.0,0.0,19.95,25.41,0.0,3.42,4.55
8483503,O. Pickering,PIT,D,4,725.75,0.0,0.0,0.0,0.25,0.25,0.5,-0.75,0.5,0.0,0.0,0.0,2.75,0.05,0.25,0.0,0.5,0.25,1.5,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.25,2.0,5.25,-0.08,3.25,1.98,29.5,6.5,13.25,26.75,53.0,27.75,1.5,0.25,0.0,11.25,1.5,0.0,0.0,18.84,28.71,0.0,3.08,2.88
8483505,M. Poitras,BOS,F,2,698.0,0.5,0.0,0.5,3.5,0.0,1.0,0.5,1.0,0.0,0.0,0.0,5.5,0.23,3.5,1.5,1.0,0.0,3.0,3.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,2.0,2.5,0.68,4.5,3.0,42.0,7.5,14.5,29.0,66.5,41.0,0.5,0.5,0.0,12.5,0.5,0.0,0.0,18.4,31.03,0.0,4.85,7.9
8483506,S. Rinzel,CHI,D,30,1011.57,0.07,0.23,0.3,1.5,0.87,1.1,0.03,1.0,0.0,0.0,0.0,3.03,0.12,1.5,0.17,1.1,0.87,4.07,1.5,0.0,0.0,0.0,0.9,0.0,1.27,0.23,14.78,11.54,0.24,3.2,2.59,30.8,6.77,14.43,22.6,57.97,29.13,1.07,0.6,0.0,12.5,0.83,0.0,0.0,20.33,26.22,0.0,6.75,4.79
8483510,E. Salomonsson,WPG,D,12,1014.67,0.0,0.0,0.0,1.25,1.0,1.0,-0.33,0.0,0.0,0.0,0.0,2.58,0.11,1.25,0.08,1.0,1.0,3.25,1.08,0.0,0.17,0.0,0.42,0.0,1.17,0.17,3.92,8.62,0.01,3.17,2.24,32.08,5.83,14.33,20.58,57.67,30.67,0.42,1.0,0.0,11.58,1.42,0.0,0.0,21.1,31.74,0.0,5.27,4.57
8483512,M. Savoie,EDM,F,56,834.38,0.16,0.16,0.32,1.36,0.18,0.46,-0.04,0.32,0.0,0.0,0.0,3.45,0.11,1.38,0.27,0.46,0.18,2.34,1.27,0.09,0.02,0.0,0.61,0.02,0.77,0.34,6.88,13.72,0.28,3.3,2.16,27.27,5.29,15.86,19.57,54.7,26.0,0.71,0.55,0.0,10.79,0.84,0.0,0.0,20.77,26.84,0.0,4.25,5.31
8483513,R. Schaefer,NSH,F,25,630.28,0.16,0.08,0.24,0.88,2.52,0.8,-0.36,0.52,0.0,0.0,0.0,3.2,0.12,0.88,0.36,0.8,2.52,1.92,0.88,0.0,0.0,0.0,0.56,0.0,0.44,0.12,1.78,3.68,0.29,3.08,2.16,30.4,5.44,14.76,19.64,55.72,28.92,0.84,0.64,0.0,11.28,0.96,0.0,0.0,19.72,27.27,0.0,3.6,5.87
8483515,J. Slafkovský,MTL,F,56,1085.0,0.38,0.41,0.79,2.07,1.48,0.91,0.12,0.75,0.0,0.0,0.0,3.46,0.18,2.09,0.61,0.91,1.48,4.36,2.0,0.04,0.05,0.0,0.68,0.02,0.79,0.14,8.71,10.88,0.7,3.32,2.49,27.41,6.05,17.93,21.45,56.3,26.0,0.8,0.61,0.0,11.8,0.93,0.0,0.0,20.15,28.31,0.0,7.44,7.21
8483516,J. Snuggerud,STL,F,44,964.0,0.2,0.3,0.5,2.14,1.09,0.61,-0.16,0.23,0.0,0.0,0.0,2.64,0.22,2.2,0.43,0.61,1.09,4.59,2.16,0.02,0.02,0.0,1.07,0.02,0.64,0.32,14.36,20.52,0.51,3.59,2.05,27.7,5.43,16.16,17.3,55.09,25.98,1.0,0.73,0.0,10.5,1.11,0.0,0.0,21.7,28.45,0.0,7.85,9.7
8483524,S. Wright,SEA,F,54,830.35,0.17,0.2,0.37,1.5,0.78,0.74,0.06,0.15,0.0,0.0,0.0,2.89,0.14,1.5,0.48,0.74,0.78,2.5,1.48,0.02,0.0,0.0,0.52,0.0,1.02,0.2,7.59,9.68,0.3,2.94,2.41,29.52,5.56,17.91,20.33,61.15,28.17,0.78,0.57,0.0,12.56,1.3,0.0,0.0,20.02,28.23,0.0,3.95,5.54
8483525,D. Yurov,MIN,F,50,791.5,0.16,0.26,0.42,1.14,0.64,0.64,-0.08,0.36,0.0,0.0,0.0,3.36,0.1,1.14,0.26,0.64,0.64,2.3,1.12,0.02,0.0,0.0,0.46,0.02,0.62,0.24,4.04,4.07,0.37,2.9,2.62,30.28,6.14,17.18,18.72,59.58,28.98,0.88,0.42,0.0,11.38,0.94,0.0,0.0,20.57,29.85,0.0,3.62,3.68
8483526,D. Zhilkin,WPG,F,4,494.25,0.0,0.0,0.0,0.5,0.75,1.0,0.5,0.0,0.0,0.0,0.0,4.25,0.08,0.5,0.0,1.0,0.75,1.25,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.25,4.0,0.06,3.0,2.84,27.0,5.75,15.25,15.25,58.75,26.0,0.5,0.5,0.0,12.25,1.0,0.0,0.0,19.86,30.56,0.0,2.22,2.52
8483531,B. Halonen,NJD,F,9,450.11,0.11,0.0,0.11,0.44,2.0,0.22,-0.11,0.56,0.0,0.0,0.0,3.56,0.05,0.44,0.11,0.22,2.0,1.22,0.44,0.0,0.0,0.0,0.22,0.11,0.22,0.22,5.22,2.11,0.17,2.0,2.55,28.33,5.56,22.56,19.22,63.44,27.11,0.78,0.44,0.0,12.33,1.11,0.0,0.0,18.39,23.38,0.0,2.07,2.73
8483532,C. Stevenson,WSH,G,4,1825.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,1.75,2.31,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483546,M. Rifai,TOR,D,1,580.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.04,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.02,2.0,2.71,31.0,8.0,11.0,14.0,55.0,27.0,1.0,3.0,0.0,10.0,2.0,0.0,0.0,15.92,45.92,0.0,3.5,1.5
8483548,B. Bussi,CAR,G,48,1897.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,2.85,2.16,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483553,M. Gatcomb,NYI,F,27,617.11,0.04,0.07,0.11,1.22,4.48,0.67,0.07,0.22,0.0,0.0,0.0,3.04,0.09,1.22,0.22,0.67,4.48,1.93,1.22,0.0,0.0,0.0,0.59,0.0,0.33,0.19,5.02,6.46,0.29,2.48,2.42,29.7,5.56,17.04,20.26,60.59,28.22,1.26,0.22,0.0,12.26,0.89,0.0,0.0,19.46,27.89,0.0,3.27,4.11
8483565,N. Blankenburg,NSH,D,44,1087.18,0.14,0.34,0.48,1.23,0.93,1.02,-0.18,0.23,0.0,0.0,0.0,2.98,0.14,1.23,0.27,1.02,0.93,3.36,1.18,0.0,0.05,0.0,0.66,0.02,1.11,0.34,8.5,15.86,0.38,3.45,2.01,28.93,5.41,12.89,19.66,51.64,27.64,0.73,0.57,0.0,10.43,1.14,0.0,0.0,20.89,26.94,0.0,6.47,6.87
8483567,G. Merkulov,BOS,F,1,635.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.64,37.0,10.0,10.0,34.0,56.0,35.0,2.0,0.0,0.0,15.0,3.0,0.0,0.0,16.91,30.42,0.0,1.8,0.8
8483570,B. Meyers,SEA,F,31,698.26,0.16,0.19,0.35,1.29,1.16,0.26,0.0,0.13,0.0,0.0,0.0,3.0,0.12,1.29,0.32,0.26,1.16,2.32,1.26,0.0,0.03,0.0,0.65,0.06,0.45,0.13,8.46,5.18,0.34,2.84,2.41,30.84,5.35,18.1,20.71,63.39,29.35,0.94,0.55,0.0,13.48,1.32,0.0,0.0,20.17,29.59,0.0,3.55,4.68
8483573,E. Frank,WSH,F,46,762.2,0.24,0.26,0.5,1.54,0.85,0.65,0.2,0.3,0.0,0.0,0.0,3.3,0.12,1.57,0.46,0.65,0.85,2.74,1.5,0.04,0.02,0.0,0.76,0.0,0.39,0.17,5.3,8.3,0.49,3.02,2.61,29.3,6.61,17.83,18.74,59.2,28.04,0.74,0.52,0.0,11.96,0.93,0.0,0.0,19.96,28.41,0.0,4.56,4.76
8483609,A. Klapka,CGY,F,54,637.63,0.09,0.13,0.22,1.02,3.69,0.63,-0.07,1.69,0.0,0.0,0.0,2.5,0.08,1.02,0.15,0.63,3.69,2.56,0.93,0.07,0.02,0.0,0.7,0.09,0.39,0.19,5.52,5.79,0.32,3.0,2.53,28.87,6.02,16.2,19.35,56.54,27.02,1.13,0.72,0.0,11.76,1.02,0.0,0.0,20.12,25.11,0.0,4.37,3.0
8483630,P. Regenda,SJS,F,16,841.75,0.5,0.06,0.56,2.12,2.25,0.19,0.19,0.62,0.0,0.0,0.0,3.38,0.21,2.12,0.88,0.19,2.25,3.06,2.0,0.12,0.0,0.0,0.81,0.06,0.44,0.12,7.25,14.0,0.59,3.75,1.98,27.31,5.38,15.12,16.31,52.56,26.31,0.44,0.56,0.0,10.06,1.19,0.0,0.0,18.48,25.94,0.0,5.49,9.84
8483676,S. Halliday,OTT,F,23,492.35,0.13,0.3,0.43,1.09,1.09,0.3,0.0,0.0,0.0,0.0,0.0,3.26,0.09,1.09,0.3,0.3,1.09,1.87,1.09,0.0,0.0,0.0,0.39,0.0,0.65,0.04,7.52,6.09,0.34,2.87,2.0,24.48,4.96,13.65,20.91,47.43,23.09,0.61,0.78,0.0,10.09,0.78,0.0,0.0,19.49,28.12,0.0,3.72,4.04
8483678,E. Pettersson,VAN,D,46,855.63,0.02,0.13,0.15,0.52,1.8,1.17,-0.15,0.3,0.0,0.0,0.0,2.8,0.05,0.52,0.02,1.17,1.8,2.0,0.48,0.0,0.04,0.0,0.43,0.02,0.98,0.24,7.0,12.72,0.13,3.52,2.71,29.91,7.15,15.67,18.96,58.07,28.54,0.76,0.61,0.0,11.98,1.0,0.0,0.0,19.06,28.3,0.0,3.5,2.11
8483686,A. Engstrom,MTL,D,11,752.36,0.0,0.0,0.0,0.64,0.36,0.45,0.27,0.55,0.0,0.0,0.0,3.64,0.06,0.64,0.0,0.45,0.36,1.73,0.55,0.09,0.0,0.0,0.18,0.0,0.55,0.18,8.27,9.64,0.01,3.09,2.76,29.18,6.73,18.18,22.18,60.91,28.27,0.36,0.55,0.0,13.45,1.09,0.0,0.0,17.93,24.86,0.0,2.97,2.45
8483690,N. Laba,NYR,F,53,797.75,0.11,0.19,0.3,0.94,1.36,0.64,-0.06,0.42,0.0,0.0,0.0,2.68,0.09,0.94,0.21,0.64,1.36,1.94,0.89,0.06,0.0,0.0,0.53,0.0,0.42,0.13,3.65,4.36,0.3,3.19,2.47,28.6,6.19,16.23,19.43,56.79,27.3,0.68,0.62,0.0,10.49,0.85,0.0,0.0,21.17,27.67,0.0,3.36,3.75
8483703,S. Murashov,PIT,G,9,1875.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,3.22,2.16,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483710,D. Hildeby,TOR,G,37,1541.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,3.22,2.76,13.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483711,D. DiVincentiis,WPG,G,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483728,J. Davidson,MTL,F,10,523.0,0.0,0.1,0.1,0.9,1.8,0.1,-0.4,1.0,0.0,0.0,0.0,3.1,0.11,0.9,0.1,0.1,1.8,1.9,0.8,0.1,0.0,0.0,0.2,0.2,0.5,0.1,10.8,10.0,0.12,3.5,2.67,28.7,7.0,18.3,23.5,57.7,26.7,0.9,1.1,0.0,11.8,1.1,0.0,0.0,21.47,36.55,0.0,3.09,3.7
8483733,N. Grebenkin,PHI,F,40,678.9,0.1,0.2,0.3,0.65,1.6,0.28,-0.18,1.0,0.0,0.0,0.0,2.88,0.05,0.65,0.12,0.28,1.6,1.35,0.6,0.05,0.0,0.0,0.25,0.02,0.72,0.22,3.36,4.19,0.23,3.58,2.38,25.52,5.92,16.27,20.95,53.88,24.18,0.7,0.65,0.0,11.08,1.25,0.0,0.0,21.69,30.28,0.0,2.6,2.17
8483746,V. Buteyets,ANA,G,6,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,3.33,2.69,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8483752,D. James,TBL,F,38,721.21,0.13,0.18,0.32,1.21,1.37,0.34,0.03,0.16,0.0,0.0,0.0,3.68,0.09,1.24,0.24,0.34,1.37,2.55,1.18,0.03,0.03,0.0,0.55,0.05,0.97,0.24,5.62,10.68,0.25,2.18,1.88,25.79,4.18,13.16,21.26,48.95,24.08,0.87,0.84,0.0,9.87,0.92,0.0,0.0,21.11,30.92,0.0,5.07,5.21
8483766,D. Spacek,MIN,D,2,645.0,0.0,0.0,0.0,0.0,0.5,1.0,-0.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.02,5.0,2.28,31.0,8.0,17.0,18.5,57.0,30.0,0.5,0.5,0.0,10.0,1.0,0.0,0.0,19.7,21.08,0.0,0.0,0.0
8483768,V. Mancini,VAN,D,10,818.4,0.0,0.0,0.0,0.6,1.2,1.3,-0.6,0.5,0.0,0.0,0.0,2.5,0.05,0.6,0.0,1.3,1.2,1.6,0.5,0.0,0.1,0.0,0.1,0.0,0.5,0.0,1.9,3.75,0.07,3.9,2.87,34.9,7.5,16.6,21.1,65.1,33.5,0.9,0.5,0.0,12.2,1.3,0.0,0.0,20.26,30.4,0.0,2.41,2.09
8483771,S. Vilmanis,FLA,F,12,644.33,0.17,0.17,0.33,0.83,2.17,0.25,0.08,0.17,0.0,0.0,0.0,3.0,0.05,0.83,0.17,0.25,2.17,1.25,0.83,0.0,0.0,0.0,0.42,0.0,0.67,0.33,8.96,13.12,0.3,3.42,2.09,23.67,5.67,11.42,22.08,45.75,21.92,0.67,1.08,0.0,10.0,1.75,0.0,0.0,21.62,27.31,0.0,2.73,2.53
8483808,A. Kuzmenko,LAK,F,49,900.86,0.22,0.2,0.43,1.31,0.37,0.29,-0.08,0.33,0.0,0.0,0.0,2.73,0.15,1.35,0.45,0.29,0.37,3.22,1.27,0.04,0.04,0.0,0.65,0.02,0.98,0.18,6.97,14.09,0.3,2.92,2.42,28.04,6.37,15.06,19.98,54.37,26.41,1.1,0.53,0.0,10.59,1.16,0.0,0.0,21.28,33.64,0.0,5.75,6.08
8483841,X. Parent,NJD,F,5,514.4,0.0,0.0,0.0,0.4,1.4,0.2,-0.2,0.4,0.0,0.0,0.0,2.6,0.06,0.4,0.0,0.2,1.4,1.2,0.4,0.0,0.0,0.0,0.8,0.0,0.2,0.2,0.0,0.0,0.07,2.6,2.28,30.8,6.0,15.8,19.0,57.4,29.0,1.2,0.6,0.0,10.0,0.6,0.0,0.0,22.96,32.21,0.0,2.26,2.14
8483890,B. Bowman,VGK,F,39,844.18,0.18,0.31,0.49,1.38,0.28,0.46,-0.33,0.1,0.0,0.0,0.0,3.38,0.15,1.38,0.44,0.46,0.28,2.77,1.28,0.1,0.0,0.0,0.46,0.0,0.38,0.23,6.21,11.32,0.45,3.28,2.42,25.05,5.97,15.67,22.21,52.69,23.72,0.79,0.54,0.0,11.64,1.08,0.0,0.0,22.18,29.31,0.0,5.0,5.59
8483930,I. Ivan,COL,F,7,464.57,0.0,0.14,0.14,0.57,0.29,0.14,0.29,0.29,0.0,0.0,0.0,4.86,0.02,0.57,0.0,0.14,0.29,0.86,0.57,0.0,0.0,0.0,0.57,0.14,0.43,0.0,0.0,0.0,0.09,2.86,2.63,29.71,7.71,16.43,22.14,55.86,28.29,0.71,0.71,0.0,10.86,1.0,0.0,0.0,17.89,21.79,0.0,1.53,0.64
8484135,P. Ford,WPG,F,11,589.09,0.0,0.09,0.09,0.64,1.82,1.0,-0.18,0.36,0.0,0.0,0.0,3.45,0.07,0.64,0.0,1.0,1.82,1.91,0.64,0.0,0.0,0.0,0.27,0.09,0.09,0.18,1.55,2.82,0.21,2.82,2.5,27.27,5.27,17.18,18.64,58.55,26.45,0.55,0.27,0.0,11.73,0.73,0.0,0.0,20.09,29.35,0.0,3.45,2.97
8484136,M. Sasson,VAN,F,49,686.63,0.2,0.04,0.24,0.98,0.43,0.55,-0.16,0.41,0.0,0.0,0.0,2.63,0.07,0.98,0.31,0.55,0.43,1.61,0.96,0.02,0.0,0.0,0.27,0.02,0.51,0.1,3.04,2.58,0.23,3.73,2.63,30.0,7.02,14.98,18.47,57.22,28.82,0.53,0.65,0.0,12.1,1.06,0.0,0.0,18.82,28.12,0.0,2.97,2.87
8484142,D. Barkey,PHI,F,20,832.4,0.1,0.35,0.45,1.1,0.7,0.55,-0.2,0.6,0.0,0.0,0.0,3.05,0.07,1.1,0.25,0.55,0.7,2.2,1.0,0.05,0.05,0.0,0.5,0.05,0.65,0.05,4.2,7.0,0.36,3.85,2.35,25.9,6.25,17.2,19.8,54.0,24.15,0.95,0.8,0.0,11.05,1.45,0.0,0.0,21.67,24.78,0.0,3.9,3.1
8484144,C. Bedard,CHI,F,43,1256.14,0.53,0.7,1.23,3.3,0.37,0.37,0.0,0.74,0.0,0.0,0.0,2.77,0.23,3.4,0.81,0.37,0.37,5.56,3.28,0.05,0.07,0.0,0.67,0.05,1.3,0.42,11.76,25.58,1.01,3.12,2.62,30.42,6.77,14.28,23.0,57.47,28.77,1.05,0.6,0.0,12.42,1.0,0.0,0.0,19.9,26.71,0.0,8.92,8.26
8484145,Z. Benson,BUF,F,42,989.9,0.17,0.45,0.62,1.79,0.5,0.36,0.38,0.48,0.0,0.0,0.0,3.67,0.18,1.79,0.57,0.36,0.5,2.95,1.76,0.02,0.0,0.0,0.43,0.02,0.71,0.36,6.08,8.14,0.53,2.81,2.22,29.55,5.31,16.62,23.57,58.95,27.95,0.86,0.74,0.0,11.81,1.17,0.0,0.0,20.14,25.55,0.0,5.04,7.72
8484149,G. Brindley,COL,F,41,611.76,0.12,0.15,0.27,1.15,0.71,0.29,0.15,0.2,0.0,0.0,0.0,4.0,0.09,1.15,0.24,0.29,0.71,1.93,1.15,0.0,0.0,0.0,0.59,0.02,0.39,0.1,7.11,10.82,0.26,2.63,2.34,26.51,5.68,14.8,20.66,53.02,25.02,0.93,0.56,0.0,11.0,1.15,0.0,0.0,20.8,27.58,0.0,3.43,3.49
8484150,H. Brzustewicz,CGY,D,18,839.22,0.06,0.06,0.11,0.94,0.5,0.44,-0.06,0.0,0.0,0.0,0.0,2.61,0.07,0.94,0.06,0.44,0.5,2.67,0.89,0.06,0.0,0.0,0.28,0.0,0.78,0.0,9.5,15.06,0.07,3.0,2.64,28.72,5.89,15.28,19.5,56.28,26.67,1.44,0.61,0.0,12.28,1.11,0.0,0.0,21.31,23.2,0.0,4.72,2.69
8484153,L. Carlsson,ANA,F,44,1168.45,0.41,0.59,1.0,2.43,0.18,0.34,0.07,0.66,0.0,0.0,0.0,3.39,0.21,2.5,0.66,0.34,0.18,4.73,2.48,0.02,0.0,0.0,0.93,0.02,1.18,0.43,12.16,20.83,0.79,3.75,2.3,29.45,6.34,16.32,18.48,57.14,27.84,0.66,0.95,0.0,12.27,1.27,0.0,0.0,20.77,26.13,0.0,7.9,8.96
8484158,E. Cowan,TOR,F,43,811.44,0.16,0.23,0.4,1.51,1.05,0.53,0.05,0.33,0.0,0.0,0.0,3.12,0.11,1.53,0.35,0.53,1.05,2.74,1.44,0.09,0.0,0.0,0.63,0.05,1.0,0.14,2.51,4.28,0.32,3.26,2.59,31.3,6.16,17.19,17.74,61.21,30.14,0.72,0.44,0.0,11.02,0.79,0.0,0.0,21.58,29.69,0.0,4.33,4.09
8484160,N. Danielson,DET,F,28,663.18,0.07,0.18,0.25,1.11,0.29,0.32,-0.25,0.14,0.0,0.0,0.0,3.07,0.1,1.11,0.18,0.32,0.29,2.11,1.0,0.07,0.04,0.0,0.5,0.0,0.61,0.29,5.67,6.51,0.22,3.29,2.54,28.0,6.29,18.75,20.64,58.61,26.64,0.86,0.5,0.0,11.29,0.86,0.0,0.0,19.37,25.79,0.0,3.68,3.65
8484164,D. Dvorsky,STL,F,46,870.87,0.2,0.13,0.33,1.33,1.41,0.37,-0.09,0.39,0.0,0.0,0.0,2.48,0.1,1.35,0.3,0.37,1.41,2.24,1.24,0.09,0.02,0.0,0.35,0.02,0.72,0.13,3.54,6.43,0.3,3.35,2.19,28.37,5.59,16.43,17.61,56.46,26.78,1.04,0.54,0.0,10.8,1.04,0.0,0.0,21.38,29.94,0.0,3.96,4.76
8484166,A. Fantilli,CBJ,F,54,1126.17,0.24,0.41,0.65,2.67,1.52,0.65,-0.17,0.39,0.0,0.0,0.0,3.19,0.26,2.76,0.59,0.65,1.52,5.57,2.72,0.02,0.02,0.0,1.15,0.04,1.07,0.33,12.1,24.46,0.61,3.28,2.21,30.87,5.78,16.28,17.46,59.35,29.41,0.96,0.5,0.0,10.8,1.13,0.0,0.0,20.62,29.53,0.0,8.77,11.26
8484168,O. Fisker Molgaard,SEA,F,2,360.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.0,0.02,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.37,2.0,2.55,28.0,4.5,11.5,13.5,56.5,27.0,0.5,0.5,0.0,10.0,0.5,0.0,0.0,22.4,23.69,0.0,1.5,0.6
8484170,J. Fowler,MTL,G,15,2380.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,3.07,2.55,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8484177,L. Hameenaho,NJD,F,7,769.71,0.29,0.29,0.57,1.43,0.43,0.71,0.14,0.0,0.0,0.0,0.0,2.57,0.08,1.43,0.29,0.71,0.43,2.43,1.29,0.14,0.0,0.0,0.71,0.0,0.86,0.29,4.43,7.57,0.47,2.86,2.02,25.43,5.57,13.86,20.29,50.14,24.29,0.86,0.29,0.0,9.57,1.14,0.0,0.0,24.35,31.51,0.0,4.64,4.17
8484180,S. Honzek,CGY,F,18,740.5,0.11,0.11,0.22,1.22,1.94,0.33,0.06,0.11,0.0,0.0,0.0,2.11,0.09,1.22,0.39,0.33,1.94,2.28,1.17,0.06,0.0,0.0,0.56,0.11,0.5,0.06,7.11,13.83,0.25,3.0,2.36,28.78,5.83,15.5,19.72,54.22,26.5,1.33,0.94,0.0,10.94,1.17,0.0,0.0,19.34,25.22,0.0,3.94,3.39
